,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
239,Kansas,P60020963,Sood; Ajay,10,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Kansas,P80005572,La Riva; Gloria,7,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Kansas,P60015351,Basiago; Andrew D.,6,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Kansas,P60016623,Smith; Mike,6,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Kansas,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",3,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Kansas,P60017340,Hedges; James A.,3,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Kansas,P00003962,Schriner; Joe C.,3,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Kansas,P60005808,Kahn; Lynn,2,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Kansas,P60004868,Perry; Darryl,1,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Kansas,P60007929,Sterling; Shawna,1,6.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Kentucky,P80001571,Trump; Donald J.,1202971,8.0,147.0,8.0,6.0,5.0,147.0,93.0,92.0
250,Kentucky,P00003392,Clinton; Hillary Rodham,628854,8.0,147.0,0.0,2.0,3.0,0.0,47.0,48.0
251,Kentucky,P20002671,Johnson; Gary,53752,8.0,147.0,0.0,0.0,0.0,0.0,4.0,4.0
252,Kentucky,P60022654,McMullin; Evan,22780,8.0,147.0,0.0,0.0,0.0,0.0,2.0,2.0
253,Kentucky,P20003984,Stein; Jill,13913,8.0,147.0,0.0,0.0,0.0,0.0,1.0,1.0
254,Kentucky,P60016342,De La Fuente; Rocky Roque,1128,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Kentucky,P60021102,Castle; Darrell L.,438,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Kentucky,P60022787,Maturen; Michael A.,155,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Kentucky,P20005260,Hoefling; Tom,39,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Kentucky,P60009917,Keniston; Chris,22,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Kentucky,n/a,Jackson; Denny Carroll,18,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Kentucky,n/a,Ellis; Craig,14,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Kentucky,n/a,Stevens; Timothy Allen,12,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Kentucky,P60016623,Smith; Mike,9,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Kentucky,P20004511,Kotlikoff; Laurence,8,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Kentucky,P60023207,Cubbler; Scott,6,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Kentucky,n/a,Luesing; Richard Turner; Jr.,6,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Kentucky,n/a,Hartnell; Ben,5,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Kentucky,n/a,Perry; David,4,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Kentucky,P20004677,White; Jerry,4,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Kentucky,P60016904,Clark; Santa Roy A.,2,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Kentucky,n/a,Duncan; Richard,2,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Kentucky,P60018249,Maldonado; Joseph,2,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Kentucky,n/a,Schoenke; Marshall,2,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Kentucky,P60005303,Fox; Cherunda,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Kentucky,n/a,Ling; William Martin,1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Kentucky,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",1,8.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Louisiana,P80001571,Trump; Donald,1178638,8.0,153.0,8.0,6.0,5.0,153.0,90.0,89.0
277,Louisiana,P00003392,Clinton; Hillary,780154,8.0,153.0,0.0,2.0,3.0,0.0,58.0,59.0
278,Louisiana,P20002671,Johnson; Gary,37978,8.0,153.0,0.0,0.0,0.0,0.0,3.0,3.0
279,Louisiana,P20003984,Stein; Jill,14031,8.0,153.0,0.0,0.0,0.0,0.0,1.0,1.0
280,Louisiana,P60022654,McMullin; Evan,8547,8.0,153.0,0.0,0.0,0.0,0.0,1.0,1.0
281,Louisiana,P60021102,Castle; Darrell,3129,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Louisiana,P60009917,Keniston; Chris,1881,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Louisiana,P20005260,Hoefling; Tom,1581,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Louisiana,P20004511,Kotlikoff; Laurence,1048,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Louisiana,P20004768,Jacob; Princess,749,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Louisiana,P80005473,Kennedy; Alyson,480,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Louisiana,P80005572,La Riva; Gloria,446,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Louisiana,P20004677,White; Jerry,370,8.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Maine,P00003392,Clinton; Hillary R.,357735,4.0,46.0,4.0,3.0,2.0,46.0,23.0,22.0
290,Maine,P80001571,Trump; Donald J.,335593,4.0,46.0,0.0,1.0,2.0,0.0,20.0,21.0
291,Maine,P20002671,Johnson; Gary,38105,4.0,46.0,0.0,0.0,0.0,0.0,2.0,2.0
292,Maine,P20003984,Stein; Jill,14251,4.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0
293,Maine,P60022654,McMullin; David Evan,1887,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Maine,P60021102,Castle; Darrell L.,333,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Maine,P20004511,Kotlikoff; Laurence J.,16,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Maine,P60005303,Fox; Cherunda L.,7,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Maryland,P00003392,Clinton; Hillary,1677928,10.0,194.0,10.0,7.0,6.0,194.0,118.0,117.0
298,Maryland,P80001571,Trump; Donald J.,943169,10.0,194.0,0.0,3.0,4.0,0.0,65.0,66.0
299,Maryland,P20002671,Johnson; Gary,79605,10.0,194.0,0.0,0.0,0.0,0.0,6.0,6.0
300,Maryland,P20003984,Stein; Jill,35945,10.0,194.0,0.0,0.0,0.0,0.0,2.0,2.0
301,Maryland,n/a,Other,33263,10.0,194.0,0.0,0.0,0.0,0.0,2.0,2.0
302,Maryland,P60022654,McMullin; Evan,9630,10.0,194.0,0.0,0.0,0.0,0.0,1.0,1.0
303,Maryland,P60021102,Castle; Darrell L.,566,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Maryland,P60022787,Maturen; Michael A.,504,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Maryland,P60018975,McCarthy; Stephen,97,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Maryland,P20004511,Kotlikoff; Laurence,73,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Maryland,P60016888,Boring; Paij,53,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Maryland,n/a,Reid; Janet L.,53,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Maryland,n/a,Carlisle; Martin,51,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Maryland,P80005572,La Riva; Gloria,48,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Maryland,P60019304,Adams; Paul,44,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Maryland,P20005260,Hoefling; Tom,42,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Maryland,n/a,Gates; Jacqueline,36,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Maryland,P60020757,Buchanan; Robert,25,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Maryland,n/a,Hartnell; Ben,24,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Maryland,P60023686,Breivogel; Joann,20,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Maryland,n/a,Duncan; Richard,18,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Maryland,P60005808,Kahn; Lynn,18,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Maryland,P60015013,Pendleton; Cathy Johnson,17,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Maryland,P60019940,Thomas; Mary E.,16,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Maryland,n/a,Brown; Dana E.,15,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Maryland,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",14,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Maryland,P60016623,"""""""Smith; Michael L. """"""""Mike""""""""""""""",13,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Maryland,n/a,Soldjah; Sistah,13,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Maryland,P60018249,Maldonado; Joseph A.,12,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Maryland,n/a,Smith; Coop,11,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Maryland,n/a,Valdivia; Anthony Tony J.,11,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Maryland,P20004677,White; Jerry,11,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Maryland,P80004989,Locke; Star,10,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Maryland,n/a,Symonette; Maurice,10,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Maryland,P60005303,Fox; Cherunda,9,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Maryland,P00003962,Schriner; Joe,9,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Maryland,P60005550,Bolar; Shelia,7,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Maryland,P60005899,Bowhall; William E.; Jr.,7,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Maryland,P60022043,Puskar; Michael B.,7,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Maryland,P60021243,Flippin; Ameer,6,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Maryland,P60018017,Soltysik; Emidio,6,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Maryland,,Boyles; Michael David,5,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Maryland,P60017340,Hedges; James,5,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Maryland,P20005187,Brown; Theodis; Sr.,4,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Maryland,P60008299,Jennings; Gerald; II,4,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Maryland,n/a,Schoenke; Marshall,3,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Maryland,P60007689,Keita; Mohammed,2,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Maryland,n/a,Vogel-Walcutt; J. J.,2,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Maryland,n/a,Edgell; Richard Baxter,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Maryland,n/a,Terry; Doug,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Maryland,P60023611,Vakil; Kora Roberta Katz,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Maryland,n/a,Williams; Mitchell,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Maryland,P60020484,Wysinger; Demetra Jefferson,1,10.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
350,Massachusetts,P00003392,Clinton; Hillary,1995196,11.0,220.0,11.0,8.0,7.0,220.0,133.0,132.0
351,Massachusetts,P80001571,Trump; Donald J.,1090893,11.0,220.0,0.0,3.0,4.0,0.0,72.0,72.0
352,Massachusetts,P20002671,Johnson; Gary,138018,11.0,220.0,0.0,0.0,0.0,0.0,9.0,9.0
353,Massachusetts,n/a,All Others,50488,11.0,220.0,0.0,0.0,0.0,0.0,3.0,4.0
354,Massachusetts,P20003984,Stein; Jill,47661,11.0,220.0,0.0,0.0,0.0,0.0,3.0,3.0
355,Massachusetts,P60022654,McMullin; David,2719,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Massachusetts,n/a,Feegbeh; William,28,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Massachusetts,P20004511,Kotlikoff; Laurence,28,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Massachusetts,P60004405,Moorehead; Monica G.,15,11.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Michigan,P80001571,Trump; Donald J.,2279543,16.0,332.0,16.0,9.0,8.0,332.0,159.0,158.0
360,Michigan,P00003392,Clinton; Hillary,2268839,16.0,332.0,0.0,7.0,7.0,0.0,156.0,157.0
361,Michigan,P20002671,Johnson; Gary,172136,16.0,332.0,0.0,0.0,1.0,0.0,12.0,12.0
362,Michigan,P20003984,Stein; Jill,51463,16.0,332.0,0.0,0.0,0.0,0.0,3.0,3.0
363,Michigan,P60021102,Castle; Darrell L.,16139,16.0,332.0,0.0,0.0,0.0,0.0,1.0,1.0
364,Michigan,P60022654,McMullin; Evan,8177,16.0,332.0,0.0,0.0,0.0,0.0,1.0,1.0
365,Michigan,P60018017,Soltysik; Emidio Mimi,2209,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Michigan,P60022787,Maturen; Michael A.,517,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Michigan,P20005260,Hoefling; Tom,95,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Michigan,P20004511,Kotlikoff; Laurence,87,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Michigan,n/a,Hartnell; Ben,39,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Michigan,P60004405,Moorehead; Monica,30,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
371,Michigan,P60005303,Fox; Cherunda,10,16.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Minnesota,P00003392,Clinton; Hillary,1367716,10.0,179.0,10.0,6.0,5.0,179.0,84.0,83.0
373,Minnesota,P80001571,Trump; Donald J.,1322951,10.0,179.0,0.0,4.0,5.0,0.0,79.0,80.0
374,Minnesota,P20002671,Johnson; Gary,112972,10.0,179.0,0.0,0.0,0.0,0.0,7.0,7.0
375,Minnesota,P60022654,McMullin; Evan,53076,10.0,179.0,0.0,0.0,0.0,0.0,3.0,3.0
376,Minnesota,P20003984,Stein; Jill,36985,10.0,179.0,0.0,0.0,0.0,0.0,2.0,2.0
377,Minnesota,n/a,Scattered,26714,10.0,179.0,0.0,0.0,0.0,0.0,2.0,2.0
378,Minnesota,n/a,Vacek; Dan R.,11291,10.0,179.0,0.0,0.0,0.0,0.0,1.0,1.0
379,Minnesota,P60021102,Castle; Darrell,9456,10.0,179.0,0.0,0.0,0.0,0.0,1.0,1.0
380,Minnesota,P80005473,Kennedy; Alyson,1672,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Minnesota,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",1431,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
382,Minnesota,P60022787,Maturen; Michael Andrew,244,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Minnesota,n/a,Wharton; Jeffrey Ryan; Sr.,53,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Minnesota,n/a,Bartlett; Henry,41,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Minnesota,P60009917,Keniston; Chris,31,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Minnesota,n/a,Muffoletto; Daniel,29,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Minnesota,P20005260,Hoefling; Tom,28,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Minnesota,n/a,Ball; Dennis Andrew,24,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Minnesota,P20004511,Kotlikoff; Laurence,17,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Minnesota,P60017852,Roberts; Clifton,15,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
391,Minnesota,P60018017,Soltysik; Emidio,15,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Minnesota,P80005572,La Riva; Gloria,12,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Minnesota,P20004677,White; Jerome S. (Jerry),10,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Minnesota,P00003962,Schriner; Joe,4,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Minnesota,n/a,Sidner; Arthur E.,4,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Minnesota,n/a,Wettschreck; Kirk,4,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Minnesota,P60016623,"""""""Smith; Michael L. """"""""Mike""""""""""""""",3,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Minnesota,n/a,Hartnell; Ben,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Minnesota,n/a,Koplitz; Roger,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Minnesota,n/a,Mallapadi; Srinivasa K.,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Minnesota,n/a,Payeur; Micah,2,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Minnesota,n/a,Duncan; Richard,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Minnesota,n/a,Gerhard; Eric,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Minnesota,n/a,Lynch; Darin,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Minnesota,n/a,Roberts; Matthew,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Minnesota,n/a,Robertson; Platt,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Minnesota,n/a,Schumacher; Derrick,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Minnesota,n/a,Snell; Keith Richard,1,10.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Mississippi,P80001571,Trump; Donald J.,700714,6.0,101.0,6.0,4.0,4.0,101.0,60.0,59.0
410,Mississippi,P00003392,Clinton; Hillary,485131,6.0,101.0,0.0,2.0,2.0,0.0,40.0,41.0
411,Mississippi,P20002671,Johnson; Gary,14435,6.0,101.0,0.0,0.0,0.0,0.0,1.0,1.0
412,Mississippi,P60021102,Castle; Darrell,3987,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Mississippi,P20003984,Stein; Jill,3731,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Mississippi,P60017340,Hedges; Jim,715,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Mississippi,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",644,6.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Missouri,P80001571,Trump; Donald J.,1594511,10.0,202.0,10.0,7.0,6.0,202.0,116.0,115.0
417,Missouri,P00003392,Clinton; Hillary Rodham,1071068,10.0,202.0,0.0,3.0,4.0,0.0,76.0,77.0
418,Missouri,P20002671,Johnson; Gary,97359,10.0,202.0,0.0,0.0,0.0,0.0,7.0,7.0
419,Missouri,P20003984,Stein; Jill,25419,10.0,202.0,0.0,0.0,0.0,0.0,2.0,2.0
420,Missouri,P60021102,Castle; Darrell L.,13092,10.0,202.0,0.0,0.0,0.0,0.0,1.0,1.0
421,Missouri,P60022654,McMullin; Evan,7071,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Missouri,P20005260,Hoefling; Tom,48,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Missouri,P20004511,Kotlikoff; Laurence,28,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Missouri,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",6,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Missouri,n/a,Schoenke; Marshall,3,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Montana,P80001571,Trump; Donald J.,279240,3.0,35.0,3.0,3.0,2.0,35.0,21.0,20.0
427,Montana,P00003392,Clinton; Hillary,177709,3.0,35.0,0.0,0.0,1.0,0.0,12.0,12.0
428,Montana,P20002671,Johnson; Gary,28037,3.0,35.0,0.0,0.0,0.0,0.0,2.0,2.0
429,Montana,P20003984,Stein; Jill,7970,3.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0
430,Montana,P60022654,McMullin; Evan,2297,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
431,Montana,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",1570,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Montana,P60021102,Castle; Darrell L.,296,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Montana,P20005260,Hoefling; Tom,10,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Montana,P20004511,Kotlikoff; Laurence,7,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
435,Montana,P60015351,Basiago; Andrew D.,3,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
436,Montana,P60020757,Buchanan; Robert L.,2,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Montana,P60018249,Maldonado; Joseph,1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
438,Montana,P60019114,Morris; Laio,1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Montana,P60004868,Perry; Darryl W.,1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Montana,P00003962,Schriner; Joe,1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Montana,P60016623,Smith; Michael L. (Mike),1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Montana,P60018017,Soltysik; Emidio,1,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Nebraska,P80001571,Trump; Donald J.,495961,5.0,63.0,5.0,4.0,3.0,63.0,38.0,37.0
444,Nebraska,P00003392,Clinton; Hillary,284494,5.0,63.0,0.0,1.0,2.0,0.0,20.0,21.0
445,Nebraska,P20002671,Johnson; Gary,38946,5.0,63.0,0.0,0.0,0.0,0.0,3.0,3.0
446,Nebraska,n/a,Scattered,16051,5.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0
447,Nebraska,P20003984,Stein; Jill,8775,5.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0
448,Nevada,P00003392,Clinton; Hillary,539260,6.0,92.0,6.0,4.0,3.0,92.0,45.0,44.0
449,Nevada,P80001571,Trump; Donald J.,512058,6.0,92.0,0.0,2.0,3.0,0.0,41.0,42.0
450,Nevada,P20002671,Johnson; Gary,37384,6.0,92.0,0.0,0.0,0.0,0.0,3.0,3.0
451,Nevada,n/a,None of These Candidates,28863,6.0,92.0,0.0,0.0,0.0,0.0,2.0,2.0
452,Nevada,P60021102,Castle; Darrell,5268,6.0,92.0,0.0,0.0,0.0,0.0,1.0,1.0
453,Nevada,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",2552,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
454,New Hampshire,P00003392,Clinton; Hillary,348526,4.0,46.0,4.0,3.0,2.0,46.0,23.0,22.0
455,New Hampshire,P80001571,Trump; Donald J.,345790,4.0,46.0,0.0,1.0,2.0,0.0,21.0,21.0
456,New Hampshire,P20002671,Johnson; Gary,30777,4.0,46.0,0.0,0.0,0.0,0.0,2.0,2.0
457,New Hampshire,P20003984,Stein; Jill,6496,4.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0
458,New Hampshire,P60007168,Sanders; Bernie,4493,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
459,New Hampshire,n/a,Scattered,2411,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
460,New Hampshire,P60003670,Kasich; John,1365,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
461,New Hampshire,P60022654,McMullin; Evan,1064,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
462,New Hampshire,n/a,Pence; Mike,937,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
463,New Hampshire,P60016342,"""""""De La Fuente; Roque """"""""Rocky""""""""""""""",678,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
464,New Hampshire,P80003353,Romney; Mitt,540,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
465,New Hampshire,n/a,Ryan; Paul,280,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
466,New Hampshire,P60008059,Bush; Jeb,230,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
467,New Hampshire,P60006723,Rubio; Marco,136,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
468,New Hampshire,P60006111,Cruz; Ted,129,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
469,New Hampshire,P80002801,McCain; John,127,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
470,New Hampshire,n/a,Paul; Ron or Rand,98,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
471,New Hampshire,P60005915,Carson; Ben,83,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
472,New Hampshire,n/a,Supreme; Vermin,58,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
473,New Hampshire,P80000722,Biden; Joe,55,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
474,New Hampshire,P60008521,Christie; Chris,23,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
475,New Jersey,P00003392,Clinton; Hillary Rodham,2148278,14.0,295.0,14.0,9.0,8.0,295.0,165.0,164.0
476,New Jersey,P80001571,Trump; Donald J.,1601933,14.0,295.0,0.0,5.0,6.0,0.0,121.0,122.0
477,New Jersey,P20002671,Johnson; Gary,72477,14.0,295.0,0.0,0.0,0.0,0.0,6.0,6.0
