,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
124,Georgia,P00012211,Hawkins; Howie,1013,9727566.0,14.0,4999960,357140.0,0.0,1013.0,312497.5,0.0,1013.0,324.0,15431.975308641975,0.0,1013.0,15337.300613496933,0.0,1013.0
125,Georgia,P00013771,Carroll; Brian,701,9727566.0,14.0,4999960,357140.0,0.0,701.0,312497.5,0.0,701.0,324.0,15431.975308641975,0.0,701.0,15337.300613496933,0.0,701.0
126,Georgia,P00015537,Simmons; Jade,181,9727566.0,14.0,4999960,357140.0,0.0,181.0,312497.5,0.0,181.0,324.0,15431.975308641975,0.0,181.0,15337.300613496933,0.0,181.0
127,Georgia,P80005572,La Riva; Gloria,159,9727566.0,14.0,4999960,357140.0,0.0,159.0,312497.5,0.0,159.0,324.0,15431.975308641975,0.0,159.0,15337.300613496933,0.0,159.0
128,Georgia,P00012039,Charles; Mark,65,9727566.0,14.0,4999960,357140.0,0.0,65.0,312497.5,0.0,65.0,324.0,15431.975308641975,0.0,65.0,15337.300613496933,0.0,65.0
129,Georgia,P00014209,Blankenship; Don,61,9727566.0,14.0,4999960,357140.0,0.0,61.0,312497.5,0.0,61.0,324.0,15431.975308641975,0.0,61.0,15337.300613496933,0.0,61.0
130,Georgia,n/a,Collins; Loren,11,9727566.0,14.0,4999960,357140.0,0.0,11.0,312497.5,0.0,11.0,324.0,15431.975308641975,0.0,11.0,15337.300613496933,0.0,11.0
131,Georgia,P00012799,Bellar; Barbara,10,9727566.0,14.0,4999960,357140.0,0.0,10.0,312497.5,0.0,10.0,324.0,15431.975308641975,0.0,10.0,15337.300613496933,0.0,10.0
132,Georgia,P00017202,Boddie; President R19,8,9727566.0,14.0,4999960,357140.0,0.0,8.0,312497.5,0.0,8.0,324.0,15431.975308641975,0.0,8.0,15337.300613496933,0.0,8.0
133,Georgia,P60013281,Sherrill; Peter,8,9727566.0,14.0,4999960,357140.0,0.0,8.0,312497.5,0.0,8.0,324.0,15431.975308641975,0.0,8.0,15337.300613496933,0.0,8.0
134,Georgia,P20004768,Jacob-Fambro; Princess,7,9727566.0,14.0,4999960,357140.0,0.0,7.0,312497.5,0.0,7.0,324.0,15431.975308641975,0.0,7.0,15337.300613496933,0.0,7.0
135,Georgia,n/a,Byrne; David,6,9727566.0,14.0,4999960,357140.0,0.0,6.0,312497.5,0.0,6.0,324.0,15431.975308641975,0.0,6.0,15337.300613496933,0.0,6.0
136,Georgia,P00007864,Wells; Kasey,6,9727566.0,14.0,4999960,357140.0,0.0,6.0,312497.5,0.0,6.0,324.0,15431.975308641975,0.0,6.0,15337.300613496933,0.0,6.0
137,Georgia,P00011189,Howard; Shawn,5,9727566.0,14.0,4999960,357140.0,0.0,5.0,312497.5,0.0,5.0,324.0,15431.975308641975,0.0,5.0,15337.300613496933,0.0,5.0
138,Georgia,n/a,Gibson; Kathryn,2,9727566.0,14.0,4999960,357140.0,0.0,2.0,312497.5,0.0,2.0,324.0,15431.975308641975,0.0,2.0,15337.300613496933,0.0,2.0
139,Georgia,P00005207,Rouse; Deborah,1,9727566.0,14.0,4999960,357140.0,0.0,1.0,312497.5,0.0,1.0,324.0,15431.975308641975,0.0,1.0,15337.300613496933,0.0,1.0
140,Hawaii,P80000722,Biden; Joseph R.,366130,1366862.0,2.0,574469,287234.5,1.0,78895.5,143617.25,2.0,78895.5,45.0,12765.977777777778,28.0,8682.622222222213,12222.744680851063,29.0,11670.40425531917
141,Hawaii,P80001571,Trump; Donald J.,196864,1366862.0,2.0,574469,287234.5,0.0,196864.0,143617.25,1.0,53246.75,45.0,12765.977777777778,15.0,5374.3333333333285,12222.744680851063,16.0,1300.0851063829905
142,Hawaii,P00013524,Jorgensen; Jo,5539,1366862.0,2.0,574469,287234.5,0.0,5539.0,143617.25,0.0,5539.0,45.0,12765.977777777778,0.0,5539.0,12222.744680851063,0.0,5539.0
143,Hawaii,P00012211,Hawkins; Howie,3822,1366862.0,2.0,574469,287234.5,0.0,3822.0,143617.25,0.0,3822.0,45.0,12765.977777777778,0.0,3822.0,12222.744680851063,0.0,3822.0
144,Hawaii,P00016550,Pierce; Brock J.,1183,1366862.0,2.0,574469,287234.5,0.0,1183.0,143617.25,0.0,1183.0,45.0,12765.977777777778,0.0,1183.0,12222.744680851063,0.0,1183.0
145,Hawaii,P00014209,Blankenship; Don,931,1366862.0,2.0,574469,287234.5,0.0,931.0,143617.25,0.0,931.0,45.0,12765.977777777778,0.0,931.0,12222.744680851063,0.0,931.0
146,Idaho,P80001571,Trump; Donald J.,554119,1573499.0,2.0,867934,433967.0,1.0,120152.0,216983.5,2.0,120152.0,52.0,16691.03846153846,33.0,3314.7307692307877,16072.851851851852,34.0,7642.037037037026
147,Idaho,P80000722,Biden; Joseph R.,287021,1573499.0,2.0,867934,433967.0,0.0,287021.0,216983.5,1.0,70037.5,52.0,16691.03846153846,17.0,3273.3461538461634,16072.851851851852,17.0,13782.518518518513
148,Idaho,P00013524,Jorgensen; Jo,16404,1573499.0,2.0,867934,433967.0,0.0,16404.0,216983.5,0.0,16404.0,52.0,16691.03846153846,0.0,16404.0,16072.851851851852,1.0,331.1481481481478
149,Idaho,P00016741,West; Kanye,3632,1573499.0,2.0,867934,433967.0,0.0,3632.0,216983.5,0.0,3632.0,52.0,16691.03846153846,0.0,3632.0,16072.851851851852,0.0,3632.0
150,Idaho,P00016550,Pierce; Brock,2808,1573499.0,2.0,867934,433967.0,0.0,2808.0,216983.5,0.0,2808.0,52.0,16691.03846153846,0.0,2808.0,16072.851851851852,0.0,2808.0
151,Idaho,P00014209,Blankenship; Don,1806,1573499.0,2.0,867934,433967.0,0.0,1806.0,216983.5,0.0,1806.0,52.0,16691.03846153846,0.0,1806.0,16072.851851851852,0.0,1806.0
152,Idaho,P60016342,"""De La Fuente; Rocky """"Rocky""""""",1491,1573499.0,2.0,867934,433967.0,0.0,1491.0,216983.5,0.0,1491.0,52.0,16691.03846153846,0.0,1491.0,16072.851851851852,0.0,1491.0
153,Idaho,P00012211,Hawkins; Howie,407,1573499.0,2.0,867934,433967.0,0.0,407.0,216983.5,0.0,407.0,52.0,16691.03846153846,0.0,407.0,16072.851851851852,0.0,407.0
154,Idaho,P00013771,Carroll; Brian,163,1573499.0,2.0,867934,433967.0,0.0,163.0,216983.5,0.0,163.0,52.0,16691.03846153846,0.0,163.0,16072.851851851852,0.0,163.0
155,Idaho,P80005572,La Riva; Gloria Estela,49,1573499.0,2.0,867934,433967.0,0.0,49.0,216983.5,0.0,49.0,52.0,16691.03846153846,0.0,49.0,16072.851851851852,0.0,49.0
156,Idaho,P00015537,Simmons; Jade,21,1573499.0,2.0,867934,433967.0,0.0,21.0,216983.5,0.0,21.0,52.0,16691.03846153846,0.0,21.0,16072.851851851852,0.0,21.0
157,Idaho,P20005260,Hoefling; Tom C.,7,1573499.0,2.0,867934,433967.0,0.0,7.0,216983.5,0.0,7.0,52.0,16691.03846153846,0.0,7.0,16072.851851851852,0.0,7.0
158,Idaho,n/a,Cella; Todd,1,1573499.0,2.0,867934,433967.0,0.0,1.0,216983.5,0.0,1.0,52.0,16691.03846153846,0.0,1.0,16072.851851851852,0.0,1.0
159,Idaho,P00015867,Franklin; Chris,1,1573499.0,2.0,867934,433967.0,0.0,1.0,216983.5,0.0,1.0,52.0,16691.03846153846,0.0,1.0,16072.851851851852,0.0,1.0
160,Idaho,P00011189,Howard; Shawn,4,1573499.0,2.0,867934,433967.0,0.0,4.0,216983.5,0.0,4.0,52.0,16691.03846153846,0.0,4.0,16072.851851851852,0.0,4.0
161,Illinois,P80000722,Biden; Joseph R.,3471915,12864380.0,18.0,6033744,335208.0,10.0,119835.0,301687.2,11.0,153355.79999999987,428.0,14097.532710280373,246.0,3921.9532710282256,14031.962790697675,247.0,6020.190697674327
162,Illinois,P80001571,Trump; Donald J.,2446891,12864380.0,18.0,6033744,335208.0,7.0,100435.0,301687.2,8.0,33393.39999999991,428.0,14097.532710280373,173.0,8017.841121495459,14031.962790697675,174.0,5329.474418604586
163,Illinois,P00013524,Jorgensen; Jo,66544,12864380.0,18.0,6033744,335208.0,0.0,66544.0,301687.2,0.0,66544.0,428.0,14097.532710280373,4.0,10153.869158878508,14031.962790697675,4.0,10416.1488372093
164,Illinois,P00012211,Hawkins; Howie,30494,12864380.0,18.0,6033744,335208.0,0.0,30494.0,301687.2,0.0,30494.0,428.0,14097.532710280373,2.0,2298.934579439254,14031.962790697675,2.0,2430.0744186046504
165,Illinois,P00013771,Carroll; Brian,9548,12864380.0,18.0,6033744,335208.0,0.0,9548.0,301687.2,0.0,9548.0,428.0,14097.532710280373,0.0,9548.0,14031.962790697675,0.0,9548.0
166,Illinois,P80005572,La Riva; Gloria,8046,12864380.0,18.0,6033744,335208.0,0.0,8046.0,301687.2,0.0,8046.0,428.0,14097.532710280373,0.0,8046.0,14031.962790697675,0.0,8046.0
167,Illinois,n/a,Farney; John,84,12864380.0,18.0,6033744,335208.0,0.0,84.0,301687.2,0.0,84.0,428.0,14097.532710280373,0.0,84.0,14031.962790697675,0.0,84.0
168,Illinois,P00015537,Simmons; Jade,78,12864380.0,18.0,6033744,335208.0,0.0,78.0,301687.2,0.0,78.0,428.0,14097.532710280373,0.0,78.0,14031.962790697675,0.0,78.0
169,Illinois,P00012039,Charles; Mark,75,12864380.0,18.0,6033744,335208.0,0.0,75.0,301687.2,0.0,75.0,428.0,14097.532710280373,0.0,75.0,14031.962790697675,0.0,75.0
170,Illinois,P00014209,Blankenship; Don,18,12864380.0,18.0,6033744,335208.0,0.0,18.0,301687.2,0.0,18.0,428.0,14097.532710280373,0.0,18.0,14031.962790697675,0.0,18.0
171,Illinois,P00007864,Wells; Kasey,18,12864380.0,18.0,6033744,335208.0,0.0,18.0,301687.2,0.0,18.0,428.0,14097.532710280373,0.0,18.0,14031.962790697675,0.0,18.0
172,Illinois,n/a,Williams; Andy; Jr.,8,12864380.0,18.0,6033744,335208.0,0.0,8.0,301687.2,0.0,8.0,428.0,14097.532710280373,0.0,8.0,14031.962790697675,0.0,8.0
173,Illinois,P00012799,Bellar; Barbara,7,12864380.0,18.0,6033744,335208.0,0.0,7.0,301687.2,0.0,7.0,428.0,14097.532710280373,0.0,7.0,14031.962790697675,0.0,7.0
174,Illinois,P00015230,Kishore; Joseph,5,12864380.0,18.0,6033744,335208.0,0.0,5.0,301687.2,0.0,5.0,428.0,14097.532710280373,0.0,5.0,14031.962790697675,0.0,5.0
175,Illinois,n/a,McKee; Kevin,4,12864380.0,18.0,6033744,335208.0,0.0,4.0,301687.2,0.0,4.0,428.0,14097.532710280373,0.0,4.0,14031.962790697675,0.0,4.0
176,Illinois,P00014522,Collins; Phill,3,12864380.0,18.0,6033744,335208.0,0.0,3.0,301687.2,0.0,3.0,428.0,14097.532710280373,0.0,3.0,14031.962790697675,0.0,3.0
177,Illinois,n/a,Struck; James Timothy,2,12864380.0,18.0,6033744,335208.0,0.0,2.0,301687.2,0.0,2.0,428.0,14097.532710280373,0.0,2.0,14031.962790697675,0.0,2.0
178,Illinois,n/a,Ball; Dennis Andrew,1,12864380.0,18.0,6033744,335208.0,0.0,1.0,301687.2,0.0,1.0,428.0,14097.532710280373,0.0,1.0,14031.962790697675,0.0,1.0
179,Illinois,n/a,Higgs; Jeremy,1,12864380.0,18.0,6033744,335208.0,0.0,1.0,301687.2,0.0,1.0,428.0,14097.532710280373,0.0,1.0,14031.962790697675,0.0,1.0
180,Illinois,P00005207,Rouse; Deborah,1,12864380.0,18.0,6033744,335208.0,0.0,1.0,301687.2,0.0,1.0,428.0,14097.532710280373,0.0,1.0,14031.962790697675,0.0,1.0
181,Illinois,n/a,Simmons; Mary Ruth Caro,1,12864380.0,18.0,6033744,335208.0,0.0,1.0,301687.2,0.0,1.0,428.0,14097.532710280373,0.0,1.0,14031.962790697675,0.0,1.0
182,Indiana,P80001571,Trump; Donald J.,1729857,6501582.0,9.0,3033210,337023.3333333333,5.0,44740.33333333343,275746.36363636365,6.0,75378.81818181812,216.0,14042.638888888889,123.0,2612.4166666666915,13913.80733944954,124.0,4544.889908256984
183,Indiana,P80000722,Biden; Joseph R.,1242498,6501582.0,9.0,3033210,337023.3333333333,3.0,231428.00000000006,275746.36363636365,4.0,139512.5454545454,216.0,14042.638888888889,88.0,6745.777777777796,13913.80733944954,89.0,4169.1467889909
184,Indiana,P00013524,Jorgensen; Jo,58901,6501582.0,9.0,3033210,337023.3333333333,0.0,58901.0,275746.36363636365,0.0,58901.0,216.0,14042.638888888889,4.0,2730.4444444444453,13913.80733944954,4.0,3245.770642201838
185,Indiana,P00012211,Hawkins; Howie,989,6501582.0,9.0,3033210,337023.3333333333,0.0,989.0,275746.36363636365,0.0,989.0,216.0,14042.638888888889,0.0,989.0,13913.80733944954,0.0,989.0
186,Indiana,P00013771,Carroll; Brian,895,6501582.0,9.0,3033210,337023.3333333333,0.0,895.0,275746.36363636365,0.0,895.0,216.0,14042.638888888889,0.0,895.0,13913.80733944954,0.0,895.0
187,Indiana,P00011189,Howard; Shawn,23,6501582.0,9.0,3033210,337023.3333333333,0.0,23.0,275746.36363636365,0.0,23.0,216.0,14042.638888888889,0.0,23.0,13913.80733944954,0.0,23.0
188,Indiana,P00010660,McCray; Valerie,17,6501582.0,9.0,3033210,337023.3333333333,0.0,17.0,275746.36363636365,0.0,17.0,216.0,14042.638888888889,0.0,17.0,13913.80733944954,0.0,17.0
189,Indiana,P00003962,Schriner; Joe,13,6501582.0,9.0,3033210,337023.3333333333,0.0,13.0,275746.36363636365,0.0,13.0,216.0,14042.638888888889,0.0,13.0,13913.80733944954,0.0,13.0
190,Indiana,n/a,Johnson; James L.; Jr.,5,6501582.0,9.0,3033210,337023.3333333333,0.0,5.0,275746.36363636365,0.0,5.0,216.0,14042.638888888889,0.0,5.0,13913.80733944954,0.0,5.0
191,Indiana,P00005207,Rouse; Deborah,4,6501582.0,9.0,3033210,337023.3333333333,0.0,4.0,275746.36363636365,0.0,4.0,216.0,14042.638888888889,0.0,4.0,13913.80733944954,0.0,4.0
192,Indiana,n/a,Williams; Mitchell,4,6501582.0,9.0,3033210,337023.3333333333,0.0,4.0,275746.36363636365,0.0,4.0,216.0,14042.638888888889,0.0,4.0,13913.80733944954,0.0,4.0
193,Indiana,P00009084,Stried; Christopher,2,6501582.0,9.0,3033210,337023.3333333333,0.0,2.0,275746.36363636365,0.0,2.0,216.0,14042.638888888889,0.0,2.0,13913.80733944954,0.0,2.0
194,Indiana,n/a,F; Randall,1,6501582.0,9.0,3033210,337023.3333333333,0.0,1.0,275746.36363636365,0.0,1.0,216.0,14042.638888888889,0.0,1.0,13913.80733944954,0.0,1.0
195,Indiana,P00007864,Wells; Kasey,1,6501582.0,9.0,3033210,337023.3333333333,0.0,1.0,275746.36363636365,0.0,1.0,216.0,14042.638888888889,0.0,1.0,13913.80733944954,0.0,1.0
196,Iowa,P80001571,Trump; Donald J.,897672,3053787.0,4.0,1690871,422717.75,2.0,52236.5,281811.8333333333,3.0,52236.50000000006,101.0,16741.29702970297,53.0,10383.257425742511,16416.223300970873,54.0,11195.941747572884
197,Iowa,P80000722,Biden; Joseph R.,759061,3053787.0,4.0,1690871,422717.75,1.0,336343.25,281811.8333333333,2.0,195437.33333333337,101.0,16741.29702970297,45.0,5702.633663366283,16416.223300970873,46.0,3914.7281553398643
198,Iowa,P00013524,Jorgensen; Jo,19637,3053787.0,4.0,1690871,422717.75,0.0,19637.0,281811.8333333333,0.0,19637.0,101.0,16741.29702970297,1.0,2895.7029702970285,16416.223300970873,1.0,3220.7766990291275
199,Iowa,n/a,Scattered,4337,3053787.0,4.0,1690871,422717.75,0.0,4337.0,281811.8333333333,0.0,4337.0,101.0,16741.29702970297,0.0,4337.0,16416.223300970873,0.0,4337.0
200,Iowa,P00016741,West; Kanye,3210,3053787.0,4.0,1690871,422717.75,0.0,3210.0,281811.8333333333,0.0,3210.0,101.0,16741.29702970297,0.0,3210.0,16416.223300970873,0.0,3210.0
201,Iowa,P00012211,Hawkins; Howie,3075,3053787.0,4.0,1690871,422717.75,0.0,3075.0,281811.8333333333,0.0,3075.0,101.0,16741.29702970297,0.0,3075.0,16416.223300970873,0.0,3075.0
202,Iowa,P00014209,Blankenship; Don,1707,3053787.0,4.0,1690871,422717.75,0.0,1707.0,281811.8333333333,0.0,1707.0,101.0,16741.29702970297,0.0,1707.0,16416.223300970873,0.0,1707.0
203,Iowa,P60016342,De La Fuente; Roque Rocky,1082,3053787.0,4.0,1690871,422717.75,0.0,1082.0,281811.8333333333,0.0,1082.0,101.0,16741.29702970297,0.0,1082.0,16416.223300970873,0.0,1082.0
204,Iowa,n/a,King; Ricki Sue,546,3053787.0,4.0,1690871,422717.75,0.0,546.0,281811.8333333333,0.0,546.0,101.0,16741.29702970297,0.0,546.0,16416.223300970873,0.0,546.0
205,Iowa,P00016550,Pierce; Brock,544,3053787.0,4.0,1690871,422717.75,0.0,544.0,281811.8333333333,0.0,544.0,101.0,16741.29702970297,0.0,544.0,16416.223300970873,0.0,544.0
206,Kansas,P80001571,Trump; Donald J.,771406,2863813.0,4.0,1373986,343496.5,2.0,84413.0,228997.66666666666,3.0,84413.00000000003,95.0,14463.01052631579,53.0,4866.442105263166,14164.80412371134,54.0,6506.577319587675
207,Kansas,P80000722,Biden; Joseph R.,570323,2863813.0,4.0,1373986,343496.5,1.0,226826.5,228997.66666666666,2.0,112327.66666666669,95.0,14463.01052631579,39.0,6265.5894736842165,14164.80412371134,40.0,3730.8350515464263
208,Kansas,P00013524,Jorgensen; Jo,30574,2863813.0,4.0,1373986,343496.5,0.0,30574.0,228997.66666666666,0.0,30574.0,95.0,14463.01052631579,2.0,1647.9789473684214,14164.80412371134,2.0,2244.3917525773213
209,Kansas,P00012211,Hawkins; Howie,669,2863813.0,4.0,1373986,343496.5,0.0,669.0,228997.66666666666,0.0,669.0,95.0,14463.01052631579,0.0,669.0,14164.80412371134,0.0,669.0
210,Kansas,P00013771,Carroll; Brian,579,2863813.0,4.0,1373986,343496.5,0.0,579.0,228997.66666666666,0.0,579.0,95.0,14463.01052631579,0.0,579.0,14164.80412371134,0.0,579.0
211,Kansas,P00016741,West; Kanye,332,2863813.0,4.0,1373986,343496.5,0.0,332.0,228997.66666666666,0.0,332.0,95.0,14463.01052631579,0.0,332.0,14164.80412371134,0.0,332.0
212,Kansas,P00015537,Simmons; Jade,48,2863813.0,4.0,1373986,343496.5,0.0,48.0,228997.66666666666,0.0,48.0,95.0,14463.01052631579,0.0,48.0,14164.80412371134,0.0,48.0
213,Kansas,P00012039,Charles; Mark,29,2863813.0,4.0,1373986,343496.5,0.0,29.0,228997.66666666666,0.0,29.0,95.0,14463.01052631579,0.0,29.0,14164.80412371134,0.0,29.0
214,Kansas,P20005260,Hoefling; Tom,14,2863813.0,4.0,1373986,343496.5,0.0,14.0,228997.66666666666,0.0,14.0,95.0,14463.01052631579,0.0,14.0,14164.80412371134,0.0,14.0
215,Kansas,P00016550,Pierce; Brock,4,2863813.0,4.0,1373986,343496.5,0.0,4.0,228997.66666666666,0.0,4.0,95.0,14463.01052631579,0.0,4.0,14164.80412371134,0.0,4.0
216,Kansas,P60020963,Sood; Ajay,4,2863813.0,4.0,1373986,343496.5,0.0,4.0,228997.66666666666,0.0,4.0,95.0,14463.01052631579,0.0,4.0,14164.80412371134,0.0,4.0
217,Kansas,P00016840,Edwards; Jason,2,2863813.0,4.0,1373986,343496.5,0.0,2.0,228997.66666666666,0.0,2.0,95.0,14463.01052631579,0.0,2.0,14164.80412371134,0.0,2.0
218,Kansas,P00010124,Hunter; Dario,1,2863813.0,4.0,1373986,343496.5,0.0,1.0,228997.66666666666,0.0,1.0,95.0,14463.01052631579,0.0,1.0,14164.80412371134,0.0,1.0
219,Kansas,P00007864,Wells; Kasey,1,2863813.0,4.0,1373986,343496.5,0.0,1.0,228997.66666666666,0.0,1.0,95.0,14463.01052631579,0.0,1.0,14164.80412371134,0.0,1.0
220,Kentucky,P80001571,Trump; Donald J.,1326646,4350606.0,6.0,2136768,356128.0,3.0,258262.0,267096.0,4.0,258262.0,145.0,14736.331034482759,90.0,376.20689655171736,14535.836734693878,91.0,3884.8571428571395
221,Kentucky,P80000722,Biden; Joseph R.,772474,4350606.0,6.0,2136768,356128.0,2.0,60218.0,267096.0,2.0,238282.0,145.0,14736.331034482759,52.0,6184.786206896548,14535.836734693878,53.0,2074.653061224488
222,Kentucky,P00013524,Jorgensen; Jo,26234,4350606.0,6.0,2136768,356128.0,0.0,26234.0,267096.0,0.0,26234.0,145.0,14736.331034482759,1.0,11497.668965517241,14535.836734693878,1.0,11698.163265306122
223,Kentucky,P00016741,West; Kanye,6483,4350606.0,6.0,2136768,356128.0,0.0,6483.0,267096.0,0.0,6483.0,145.0,14736.331034482759,0.0,6483.0,14535.836734693878,0.0,6483.0
224,Kentucky,P00016550,Pierce; Brock,3599,4350606.0,6.0,2136768,356128.0,0.0,3599.0,267096.0,0.0,3599.0,145.0,14736.331034482759,0.0,3599.0,14535.836734693878,0.0,3599.0
225,Kentucky,P00012211,Hawkins; Howie,716,4350606.0,6.0,2136768,356128.0,0.0,716.0,267096.0,0.0,716.0,145.0,14736.331034482759,0.0,716.0,14535.836734693878,0.0,716.0
226,Kentucky,P00013771,Carroll; Brian,408,4350606.0,6.0,2136768,356128.0,0.0,408.0,267096.0,0.0,408.0,145.0,14736.331034482759,0.0,408.0,14535.836734693878,0.0,408.0
227,Kentucky,P80005572,La Riva; Gloria,98,4350606.0,6.0,2136768,356128.0,0.0,98.0,267096.0,0.0,98.0,145.0,14736.331034482759,0.0,98.0,14535.836734693878,0.0,98.0
228,Kentucky,P00012039,Charles; Mark,43,4350606.0,6.0,2136768,356128.0,0.0,43.0,267096.0,0.0,43.0,145.0,14736.331034482759,0.0,43.0,14535.836734693878,0.0,43.0
229,Kentucky,P00015537,Simmons; Jade,29,4350606.0,6.0,2136768,356128.0,0.0,29.0,267096.0,0.0,29.0,145.0,14736.331034482759,0.0,29.0,14535.836734693878,0.0,29.0
230,Kentucky,P20005260,Hoefling; Tom,20,4350606.0,6.0,2136768,356128.0,0.0,20.0,267096.0,0.0,20.0,145.0,14736.331034482759,0.0,20.0,14535.836734693878,0.0,20.0
231,Kentucky,P00017202,Boddie; President R19,7,4350606.0,6.0,2136768,356128.0,0.0,7.0,267096.0,0.0,7.0,145.0,14736.331034482759,0.0,7.0,14535.836734693878,0.0,7.0
232,Kentucky,P00011189,Howard; Shawn,9,4350606.0,6.0,2136768,356128.0,0.0,9.0,267096.0,0.0,9.0,145.0,14736.331034482759,0.0,9.0,14535.836734693878,0.0,9.0
233,Kentucky,n/a,Stevens; Timothy Allen,1,4350606.0,6.0,2136768,356128.0,0.0,1.0,267096.0,0.0,1.0,145.0,14736.331034482759,0.0,1.0,14535.836734693878,0.0,1.0
234,Kentucky,P00007864,Wells; Kasey,1,4350606.0,6.0,2136768,356128.0,0.0,1.0,267096.0,0.0,1.0,145.0,14736.331034482759,0.0,1.0,14535.836734693878,0.0,1.0
235,Louisiana,P80001571,Trump; Donald J.,1255776,4553962.0,6.0,2148062,358010.3333333333,3.0,181745.00000000006,268507.75,4.0,181745.0,151.0,14225.576158940397,88.0,3925.298013245032,14039.62091503268,89.0,6249.738562091527
236,Louisiana,P80000722,Biden; Joseph R.,856034,4553962.0,6.0,2148062,358010.3333333333,2.0,140013.33333333337,268507.75,3.0,50510.75,151.0,14225.576158940397,60.0,2499.430463576158,14039.62091503268,60.0,13656.745098039231
237,Louisiana,P00013524,Jorgensen; Jo,21645,4553962.0,6.0,2148062,358010.3333333333,0.0,21645.0,268507.75,0.0,21645.0,151.0,14225.576158940397,1.0,7419.423841059603,14039.62091503268,1.0,7605.3790849673205
238,Louisiana,P00016741,West; Kanye,4897,4553962.0,6.0,2148062,358010.3333333333,0.0,4897.0,268507.75,0.0,4897.0,151.0,14225.576158940397,0.0,4897.0,14039.62091503268,0.0,4897.0
239,Louisiana,P00013771,Carroll; Brian,2497,4553962.0,6.0,2148062,358010.3333333333,0.0,2497.0,268507.75,0.0,2497.0,151.0,14225.576158940397,0.0,2497.0,14039.62091503268,0.0,2497.0
240,Louisiana,P00015537,Simmons; Jade,1626,4553962.0,6.0,2148062,358010.3333333333,0.0,1626.0,268507.75,0.0,1626.0,151.0,14225.576158940397,0.0,1626.0,14039.62091503268,0.0,1626.0
241,Louisiana,P00017202,Boddie; R.,1125,4553962.0,6.0,2148062,358010.3333333333,0.0,1125.0,268507.75,0.0,1125.0,151.0,14225.576158940397,0.0,1125.0,14039.62091503268,0.0,1125.0
242,Louisiana,P80005572,La Riva; Gloria,987,4553962.0,6.0,2148062,358010.3333333333,0.0,987.0,268507.75,0.0,987.0,151.0,14225.576158940397,0.0,987.0,14039.62091503268,0.0,987.0
243,Louisiana,P00014209,Blankenship; Don,860,4553962.0,6.0,2148062,358010.3333333333,0.0,860.0,268507.75,0.0,860.0,151.0,14225.576158940397,0.0,860.0,14039.62091503268,0.0,860.0
244,Louisiana,P00016550,Pierce; Brock,749,4553962.0,6.0,2148062,358010.3333333333,0.0,749.0,268507.75,0.0,749.0,151.0,14225.576158940397,0.0,749.0,14039.62091503268,0.0,749.0
245,Louisiana,P20005260,Hoefling; Tom,668,4553962.0,6.0,2148062,358010.3333333333,0.0,668.0,268507.75,0.0,668.0,151.0,14225.576158940397,0.0,668.0,14039.62091503268,0.0,668.0
246,Louisiana,n/a,Hammons; Bill,662,4553962.0,6.0,2148062,358010.3333333333,0.0,662.0,268507.75,0.0,662.0,151.0,14225.576158940397,0.0,662.0,14039.62091503268,0.0,662.0
247,Louisiana,P80005473,Kennedy; Alyson,536,4553962.0,6.0,2148062,358010.3333333333,0.0,536.0,268507.75,0.0,536.0,151.0,14225.576158940397,0.0,536.0,14039.62091503268,0.0,536.0
248,Maine,P80000722,Biden; Joseph R.,435072,1333074.0,2.0,819461,409730.5,1.0,25341.5,204865.25,2.0,25341.5,44.0,18624.113636363636,23.0,6717.386363636371,17814.369565217392,24.0,7527.1304347825935
249,Maine,P80001571,Trump; Donald J.,360737,1333074.0,2.0,819461,409730.5,0.0,360737.0,204865.25,1.0,155871.75,44.0,18624.113636363636,19.0,6878.840909090915,17814.369565217392,20.0,4449.608695652161
250,Maine,P00013524,Jorgensen; Jo,14152,1333074.0,2.0,819461,409730.5,0.0,14152.0,204865.25,0.0,14152.0,44.0,18624.113636363636,0.0,14152.0,17814.369565217392,0.0,14152.0
251,Maine,P00012211,Hawkins; Howard,8230,1333074.0,2.0,819461,409730.5,0.0,8230.0,204865.25,0.0,8230.0,44.0,18624.113636363636,0.0,8230.0,17814.369565217392,0.0,8230.0
252,Maine,P60016342,"""De La Fuente; Roque """"Rocky""""""",1183,1333074.0,2.0,819461,409730.5,0.0,1183.0,204865.25,0.0,1183.0,44.0,18624.113636363636,0.0,1183.0,17814.369565217392,0.0,1183.0
253,Maine,n/a,Scattered,87,1333074.0,2.0,819461,409730.5,0.0,87.0,204865.25,0.0,87.0,44.0,18624.113636363636,0.0,87.0,17814.369565217392,0.0,87.0
254,Maryland,P80000722,Biden; Joe,1985023,5789929.0,8.0,3037030,379628.75,5.0,86879.25,303703.0,6.0,162805.0,192.0,15817.864583333334,125.0,7789.9270833332575,15654.79381443299,126.0,12518.979381443365
