,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
321,New Mexico,P20002671,Johnson; Gary,27788,2067273.0,3.0,783758,261252.66666666666,0.0,27788.0,156751.6,0.0,27788.0,68.0,11525.85294117647,2.0,4736.2941176470595,11196.542857142857,2.0,5394.914285714287
322,New Mexico,P20003984,Stein; Jill,2691,2067273.0,3.0,783758,261252.66666666666,0.0,2691.0,156751.6,0.0,2691.0,68.0,11525.85294117647,0.0,2691.0,11196.542857142857,0.0,2691.0
323,New Mexico,P20004263,"""Anderson; Ross C. """"Rocky""""""",1174,2067273.0,3.0,783758,261252.66666666666,0.0,1174.0,156751.6,0.0,1174.0,68.0,11525.85294117647,0.0,1174.0,11196.542857142857,0.0,1174.0
324,New Mexico,P20004685,Goode; Virgil,982,2067273.0,3.0,783758,261252.66666666666,0.0,982.0,156751.6,0.0,982.0,68.0,11525.85294117647,0.0,982.0,11196.542857142857,0.0,982.0
325,New York,P80003338,Obama; Barack,4485741,19421055.0,27.0,7081159,262265.14814814815,17.0,27233.481481481518,244177.89655172414,18.0,90538.86206896539,647.0,10944.604327666151,409.0,9397.82998454415,10910.876733436055,411.0,1370.662557781574
326,New York,P80003353,Romney; Mitt,2490431,19421055.0,27.0,7081159,262265.14814814815,9.0,130044.66666666669,244177.89655172414,10.0,48652.03448275855,647.0,10944.604327666151,227.0,6005.817619783673,10910.876733436055,228.0,2751.1047765795593
327,New York,P20002671,Johnson; Gary,47256,19421055.0,27.0,7081159,262265.14814814815,0.0,47256.0,244177.89655172414,0.0,47256.0,647.0,10944.604327666151,4.0,3477.582689335395,10910.876733436055,4.0,3612.4930662557817
328,New York,P20003984,Stein; Jill,39982,19421055.0,27.0,7081159,262265.14814814815,0.0,39982.0,244177.89655172414,0.0,39982.0,647.0,10944.604327666151,3.0,7148.187017001546,10910.876733436055,3.0,7249.369799691836
329,New York,n/a,Scattered,9076,19421055.0,27.0,7081159,262265.14814814815,0.0,9076.0,244177.89655172414,0.0,9076.0,647.0,10944.604327666151,0.0,9076.0,10910.876733436055,0.0,9076.0
330,New York,P20004685,Goode; Virgil,6274,19421055.0,27.0,7081159,262265.14814814815,0.0,6274.0,244177.89655172414,0.0,6274.0,647.0,10944.604327666151,0.0,6274.0,10910.876733436055,0.0,6274.0
331,New York,P20004636,Lindsay; Peta,2050,19421055.0,27.0,7081159,262265.14814814815,0.0,2050.0,244177.89655172414,0.0,2050.0,647.0,10944.604327666151,0.0,2050.0,10910.876733436055,0.0,2050.0
332,New York,P20004263,Anderson; Ross C.,217,19421055.0,27.0,7081159,262265.14814814815,0.0,217.0,244177.89655172414,0.0,217.0,647.0,10944.604327666151,0.0,217.0,10910.876733436055,0.0,217.0
333,New York,P20004651,Durham; Stephen,34,19421055.0,27.0,7081159,262265.14814814815,0.0,34.0,244177.89655172414,0.0,34.0,647.0,10944.604327666151,0.0,34.0,10910.876733436055,0.0,34.0
334,New York,P20005260,Hoefling; Tom,34,19421055.0,27.0,7081159,262265.14814814815,0.0,34.0,244177.89655172414,0.0,34.0,647.0,10944.604327666151,0.0,34.0,10910.876733436055,0.0,34.0
335,New York,P60004454,Harris; James,27,19421055.0,27.0,7081159,262265.14814814815,0.0,27.0,244177.89655172414,0.0,27.0,647.0,10944.604327666151,0.0,27.0,10910.876733436055,0.0,27.0
336,New York,P20004677,White; Jerry,19,19421055.0,27.0,7081159,262265.14814814815,0.0,19.0,244177.89655172414,0.0,19.0,647.0,10944.604327666151,0.0,19.0,10910.876733436055,0.0,19.0
337,New York,P20003208,Reed; Jill,12,19421055.0,27.0,7081159,262265.14814814815,0.0,12.0,244177.89655172414,0.0,12.0,647.0,10944.604327666151,0.0,12.0,10910.876733436055,0.0,12.0
338,New York,P20004693,Miller; Merlin,6,19421055.0,27.0,7081159,262265.14814814815,0.0,6.0,244177.89655172414,0.0,6.0,647.0,10944.604327666151,0.0,6.0,10910.876733436055,0.0,6.0
339,North Carolina,P80003353,Romney; Mitt,2270395,9565781.0,13.0,4505372,346567.07692307694,6.0,190992.53846153838,300358.13333333336,7.0,167888.06666666648,318.0,14167.836477987421,160.0,3541.163522012648,14079.2875,161.0,3629.7124999999414
340,North Carolina,P80003338,Obama; Barack,2178391,9565781.0,13.0,4505372,346567.07692307694,6.0,98988.53846153838,300358.13333333336,7.0,75884.06666666648,318.0,14167.836477987421,153.0,10712.018867924595,14079.2875,154.0,10180.724999999944
341,North Carolina,P20002671,Johnson; Gary,44515,9565781.0,13.0,4505372,346567.07692307694,0.0,44515.0,300358.13333333336,0.0,44515.0,318.0,14167.836477987421,3.0,2011.4905660377372,14079.2875,3.0,2277.137499999999
342,North Carolina,n/a,Scattered,11537,9565781.0,13.0,4505372,346567.07692307694,0.0,11537.0,300358.13333333336,0.0,11537.0,318.0,14167.836477987421,0.0,11537.0,14079.2875,0.0,11537.0
343,North Carolina,P20004685,Goode; Virgil,534,9565781.0,13.0,4505372,346567.07692307694,0.0,534.0,300358.13333333336,0.0,534.0,318.0,14167.836477987421,0.0,534.0,14079.2875,0.0,534.0
344,North Dakota,P80003353,Romney; Mitt,188163,675905.0,1.0,322627,322627.0,0.0,188163.0,107542.33333333333,1.0,80620.66666666667,22.0,14664.863636363636,12.0,12184.636363636368,13442.791666666666,13.0,13406.708333333341
345,North Dakota,P80003338,Obama; Barack,124827,675905.0,1.0,322627,322627.0,0.0,124827.0,107542.33333333333,1.0,17284.66666666667,22.0,14664.863636363636,8.0,7508.090909090912,13442.791666666666,9.0,3841.8750000000055
346,North Dakota,P20002671,Johnson; Gary,5231,675905.0,1.0,322627,322627.0,0.0,5231.0,107542.33333333333,0.0,5231.0,22.0,14664.863636363636,0.0,5231.0,13442.791666666666,0.0,5231.0
347,North Dakota,n/a,Scattered,1860,675905.0,1.0,322627,322627.0,0.0,1860.0,107542.33333333333,0.0,1860.0,22.0,14664.863636363636,0.0,1860.0,13442.791666666666,0.0,1860.0
348,North Dakota,P20003984,Stein; Jill,1361,675905.0,1.0,322627,322627.0,0.0,1361.0,107542.33333333333,0.0,1361.0,22.0,14664.863636363636,0.0,1361.0,13442.791666666666,0.0,1361.0
349,North Dakota,P20004685,Goode; Virgil,1185,675905.0,1.0,322627,322627.0,0.0,1185.0,107542.33333333333,0.0,1185.0,22.0,14664.863636363636,0.0,1185.0,13442.791666666666,0.0,1185.0
350,Ohio,P80003338,Obama; Barack,2827709,11568495.0,16.0,5580847,348802.9375,8.0,37285.5,310047.05555555556,9.0,37285.49999999994,385.0,14495.706493506494,195.0,1046.2337662337395,14420.793281653747,196.0,1233.5167958656239
351,Ohio,P80003353,Romney; Mitt,2661437,11568495.0,16.0,5580847,348802.9375,7.0,219816.4375,310047.05555555556,8.0,181060.5555555555,385.0,14495.706493506494,183.0,8722.711688311663,14420.793281653747,184.0,8011.036175710586
352,Ohio,P20002671,Johnson; Gary,49493,11568495.0,16.0,5580847,348802.9375,0.0,49493.0,310047.05555555556,0.0,49493.0,385.0,14495.706493506494,3.0,6005.880519480519,14420.793281653747,3.0,6230.62015503876
353,Ohio,P20003984,Stein; Jill,18573,11568495.0,16.0,5580847,348802.9375,0.0,18573.0,310047.05555555556,0.0,18573.0,385.0,14495.706493506494,1.0,4077.2935064935064,14420.793281653747,1.0,4152.206718346253
354,Ohio,P20005252,Duncan; Richard,12502,11568495.0,16.0,5580847,348802.9375,0.0,12502.0,310047.05555555556,0.0,12502.0,385.0,14495.706493506494,0.0,12502.0,14420.793281653747,0.0,12502.0
355,Ohio,P20004685,Goode; Virgil,8152,11568495.0,16.0,5580847,348802.9375,0.0,8152.0,310047.05555555556,0.0,8152.0,385.0,14495.706493506494,0.0,8152.0,14420.793281653747,0.0,8152.0
356,Ohio,P20003968,Alexander; Stewart,2944,11568495.0,16.0,5580847,348802.9375,0.0,2944.0,310047.05555555556,0.0,2944.0,385.0,14495.706493506494,0.0,2944.0,14420.793281653747,0.0,2944.0
357,Ohio,P20003208,Reed; Jill,14,11568495.0,16.0,5580847,348802.9375,0.0,14.0,310047.05555555556,0.0,14.0,385.0,14495.706493506494,0.0,14.0,14420.793281653747,0.0,14.0
358,Ohio,n/a,Vargo; Mike,13,11568495.0,16.0,5580847,348802.9375,0.0,13.0,310047.05555555556,0.0,13.0,385.0,14495.706493506494,0.0,13.0,14420.793281653747,0.0,13.0
359,Ohio,P20002424,Terry; Randall,9,11568495.0,16.0,5580847,348802.9375,0.0,9.0,310047.05555555556,0.0,9.0,385.0,14495.706493506494,0.0,9.0,14420.793281653747,0.0,9.0
360,Ohio,n/a,Daniels; Susan,1,11568495.0,16.0,5580847,348802.9375,0.0,1.0,310047.05555555556,0.0,1.0,385.0,14495.706493506494,0.0,1.0,14420.793281653747,0.0,1.0
361,Ohio,n/a,Keyton; Nelson,0,11568495.0,16.0,5580847,348802.9375,0.0,0.0,310047.05555555556,0.0,0.0,385.0,14495.706493506494,0.0,0.0,14420.793281653747,0.0,0.0
362,Oklahoma,P80003353,Romney; Mitt,891325,3764882.0,5.0,1334872,266974.4,3.0,90401.79999999993,190696.0,4.0,128541.0,125.0,10678.976,83.0,4969.991999999953,10510.8031496063,84.0,8417.535433070843
363,Oklahoma,P80003338,Obama; Barack,443547,3764882.0,5.0,1334872,266974.4,1.0,176572.59999999998,190696.0,2.0,62155.0,125.0,10678.976,41.0,5708.983999999977,10510.8031496063,42.0,2093.2677165354216
364,Oregon,P80003338,Obama; Barack,970488,3848606.0,5.0,1789270,357854.0,2.0,254780.0,255610.0,3.0,203658.0,128.0,13978.671875,69.0,5959.640625,13763.615384615385,70.0,7034.923076923067
365,Oregon,P80003353,Romney; Mitt,754175,3848606.0,5.0,1789270,357854.0,2.0,38467.0,255610.0,2.0,242955.0,128.0,13978.671875,53.0,13305.390625,13763.615384615385,54.0,10939.769230769223
366,Oregon,P20002671,Johnson; Gary,24089,3848606.0,5.0,1789270,357854.0,0.0,24089.0,255610.0,0.0,24089.0,128.0,13978.671875,1.0,10110.328125,13763.615384615385,1.0,10325.384615384615
367,Oregon,P20003984,Stein; Jill,19427,3848606.0,5.0,1789270,357854.0,0.0,19427.0,255610.0,0.0,19427.0,128.0,13978.671875,1.0,5448.328125,13763.615384615385,1.0,5663.384615384615
368,Oregon,n/a,Miscellaneous,13275,3848606.0,5.0,1789270,357854.0,0.0,13275.0,255610.0,0.0,13275.0,128.0,13978.671875,0.0,13275.0,13763.615384615385,0.0,13275.0
369,Oregon,P20005245,Christensen; Will,4432,3848606.0,5.0,1789270,357854.0,0.0,4432.0,255610.0,0.0,4432.0,128.0,13978.671875,0.0,4432.0,13763.615384615385,0.0,4432.0
370,Oregon,P20004263,"""Anderson; Ross C. """"Rocky)""",3384,3848606.0,5.0,1789270,357854.0,0.0,3384.0,255610.0,0.0,3384.0,128.0,13978.671875,0.0,3384.0,13763.615384615385,0.0,3384.0
371,Pennsylvania,P80003338,Obama; Barack,2990274,12734905.0,18.0,5753670,319648.3333333333,9.0,113439.00000000017,287683.5,10.0,113439.0,424.0,13569.97641509434,220.0,4879.188679245366,13506.267605633802,221.0,5388.859154929691
372,Pennsylvania,P80003353,Romney; Mitt,2680434,12734905.0,18.0,5753670,319648.3333333333,8.0,123247.33333333349,287683.5,9.0,91282.5,424.0,13569.97641509434,197.0,7148.646226415169,13506.267605633802,198.0,6193.014084507144
373,Pennsylvania,P20002671,Johnson; Gary,49991,12734905.0,18.0,5753670,319648.3333333333,0.0,49991.0,287683.5,0.0,49991.0,424.0,13569.97641509434,3.0,9281.070754716982,13506.267605633802,3.0,9472.197183098593
374,Pennsylvania,P20003984,Stein; Jill,21341,12734905.0,18.0,5753670,319648.3333333333,0.0,21341.0,287683.5,0.0,21341.0,424.0,13569.97641509434,1.0,7771.023584905661,13506.267605633802,1.0,7834.732394366198
375,Pennsylvania,n/a,Scattered,11219,12734905.0,18.0,5753670,319648.3333333333,0.0,11219.0,287683.5,0.0,11219.0,424.0,13569.97641509434,0.0,11219.0,13506.267605633802,0.0,11219.0
376,Pennsylvania,P20004685,Goode; Virgil,383,12734905.0,18.0,5753670,319648.3333333333,0.0,383.0,287683.5,0.0,383.0,424.0,13569.97641509434,0.0,383.0,13506.267605633802,0.0,383.0
377,Pennsylvania,P20005260,Hoefling; Tom,28,12734905.0,18.0,5753670,319648.3333333333,0.0,28.0,287683.5,0.0,28.0,424.0,13569.97641509434,0.0,28.0,13506.267605633802,0.0,28.0
378,Rhode Island,P80003338,Obama; Barack,279677,1055247.0,2.0,446049,223024.5,1.0,56652.5,111512.25,2.0,56652.5,35.0,12744.257142857143,21.0,12047.600000000002,12055.378378378378,23.0,2403.2972972972984
379,Rhode Island,P80003353,Romney; Mitt,157204,1055247.0,2.0,446049,223024.5,0.0,157204.0,111512.25,1.0,45691.75,35.0,12744.257142857143,12.0,4272.914285714287,12055.378378378378,13.0,484.0810810810817
380,Rhode Island,P20002671,Johnson; Gary,4388,1055247.0,2.0,446049,223024.5,0.0,4388.0,111512.25,0.0,4388.0,35.0,12744.257142857143,0.0,4388.0,12055.378378378378,0.0,4388.0
381,Rhode Island,P20003984,Stein; Jill,2421,1055247.0,2.0,446049,223024.5,0.0,2421.0,111512.25,0.0,2421.0,35.0,12744.257142857143,0.0,2421.0,12055.378378378378,0.0,2421.0
382,Rhode Island,n/a,Scattered,686,1055247.0,2.0,446049,223024.5,0.0,686.0,111512.25,0.0,686.0,35.0,12744.257142857143,0.0,686.0,12055.378378378378,0.0,686.0
383,Rhode Island,P80000748,Paul; Ron,617,1055247.0,2.0,446049,223024.5,0.0,617.0,111512.25,0.0,617.0,35.0,12744.257142857143,0.0,617.0,12055.378378378378,0.0,617.0
384,Rhode Island,P20004685,Goode; Virgil,430,1055247.0,2.0,446049,223024.5,0.0,430.0,111512.25,0.0,430.0,35.0,12744.257142857143,0.0,430.0,12055.378378378378,0.0,430.0
385,Rhode Island,P20004263,"""Anderson; Ross C. """"Rocky""""""",416,1055247.0,2.0,446049,223024.5,0.0,416.0,111512.25,0.0,416.0,35.0,12744.257142857143,0.0,416.0,12055.378378378378,0.0,416.0
386,Rhode Island,P20004636,Lindsay; Peta,132,1055247.0,2.0,446049,223024.5,0.0,132.0,111512.25,0.0,132.0,35.0,12744.257142857143,0.0,132.0,12055.378378378378,0.0,132.0
387,Rhode Island,P00003392,Clinton; Hillary,64,1055247.0,2.0,446049,223024.5,0.0,64.0,111512.25,0.0,64.0,35.0,12744.257142857143,0.0,64.0,12055.378378378378,0.0,64.0
388,Rhode Island,n/a,Mouse; Mickey,14,1055247.0,2.0,446049,223024.5,0.0,14.0,111512.25,0.0,14.0,35.0,12744.257142857143,0.0,14.0,12055.378378378378,0.0,14.0
389,South Carolina,P80003353,Romney; Mitt,1071645,4645975.0,7.0,1964118,280588.28571428574,3.0,229880.14285714278,218235.33333333334,4.0,198703.66666666663,154.0,12754.012987012988,84.0,307.90909090903733,12590.5,85.0,1452.5
390,South Carolina,P80003338,Obama; Barack,865941,4645975.0,7.0,1964118,280588.28571428574,3.0,24176.142857142782,218235.33333333334,3.0,211234.99999999997,154.0,12754.012987012988,67.0,11422.129870129827,12590.5,68.0,9787.0
391,South Carolina,P20002671,Johnson; Gary,16321,4645975.0,7.0,1964118,280588.28571428574,0.0,16321.0,218235.33333333334,0.0,16321.0,154.0,12754.012987012988,1.0,3566.9870129870123,12590.5,1.0,3730.5
392,South Carolina,P20003984,Stein; Jill,5446,4645975.0,7.0,1964118,280588.28571428574,0.0,5446.0,218235.33333333334,0.0,5446.0,154.0,12754.012987012988,0.0,5446.0,12590.5,0.0,5446.0
393,South Carolina,P20004685,Goode; Virgil,4765,4645975.0,7.0,1964118,280588.28571428574,0.0,4765.0,218235.33333333334,0.0,4765.0,154.0,12754.012987012988,0.0,4765.0,12590.5,0.0,4765.0
394,South Dakota,P80003353,Romney; Mitt,210610,819761.0,1.0,363815,363815.0,0.0,210610.0,121271.66666666667,1.0,89338.33333333333,27.0,13474.62962962963,15.0,8490.555555555557,12545.344827586207,16.0,9884.482758620696
395,South Dakota,P80003338,Obama; Barack,145039,819761.0,1.0,363815,363815.0,0.0,145039.0,121271.66666666667,1.0,23767.33333333333,27.0,13474.62962962963,10.0,10292.703703703704,12545.344827586207,11.0,7040.206896551728
396,South Dakota,P20002671,Johnson; Gary,5795,819761.0,1.0,363815,363815.0,0.0,5795.0,121271.66666666667,0.0,5795.0,27.0,13474.62962962963,0.0,5795.0,12545.344827586207,0.0,5795.0
397,South Dakota,P20004685,Goode; Virgil,2371,819761.0,1.0,363815,363815.0,0.0,2371.0,121271.66666666667,0.0,2371.0,27.0,13474.62962962963,0.0,2371.0,12545.344827586207,0.0,2371.0
398,Tennessee,P80003353,Romney; Mitt,1462330,6375431.0,9.0,2458577,273175.22222222225,5.0,96453.88888888876,223507.0,6.0,121288.0,212.0,11597.061320754718,126.0,1100.2735849055825,11488.677570093458,127.0,3267.9485981308735
399,Tennessee,P80003338,Obama; Barack,960709,6375431.0,9.0,2458577,273175.22222222225,3.0,141183.33333333326,223507.0,4.0,66681.0,212.0,11597.061320754718,82.0,9749.971698113157,11488.677570093458,83.0,7148.761682243012
400,Tennessee,P20002671,Johnson; Gary,18623,6375431.0,9.0,2458577,273175.22222222225,0.0,18623.0,223507.0,0.0,18623.0,212.0,11597.061320754718,1.0,7025.938679245282,11488.677570093458,1.0,7134.322429906542
401,Tennessee,P20003984,Stein; Jill,6515,6375431.0,9.0,2458577,273175.22222222225,0.0,6515.0,223507.0,0.0,6515.0,212.0,11597.061320754718,0.0,6515.0,11488.677570093458,0.0,6515.0
402,Tennessee,P20004685,Goode; Virgil,6022,6375431.0,9.0,2458577,273175.22222222225,0.0,6022.0,223507.0,0.0,6022.0,212.0,11597.061320754718,0.0,6022.0,11488.677570093458,0.0,6022.0
403,Tennessee,P20004263,"""Anderson; Ross C. """"Rocky""""""",2639,6375431.0,9.0,2458577,273175.22222222225,0.0,2639.0,223507.0,0.0,2639.0,212.0,11597.061320754718,0.0,2639.0,11488.677570093458,0.0,2639.0
404,Tennessee,P20004693,Miller; Merlin,1739,6375431.0,9.0,2458577,273175.22222222225,0.0,1739.0,223507.0,0.0,1739.0,212.0,11597.061320754718,0.0,1739.0,11488.677570093458,0.0,1739.0
405,Texas,P80003353,Romney; Mitt,4569843,25268418.0,36.0,7993851,222051.41666666666,20.0,128814.66666666686,210364.5,21.0,152188.5,842.0,9493.884798099762,481.0,3284.4121140146653,9471.387440758293,482.0,4634.253554502557
406,Texas,P80003338,Obama; Barack,3308124,25268418.0,36.0,7993851,222051.41666666666,14.0,199404.1666666668,210364.5,15.0,152656.5,842.0,9493.884798099762,348.0,4252.09026128296,9471.387440758293,349.0,2609.7831753555856
407,Texas,P20002671,Johnson; Gary,88580,25268418.0,36.0,7993851,222051.41666666666,0.0,88580.0,210364.5,0.0,88580.0,842.0,9493.884798099762,9.0,3135.0368171021455,9471.387440758293,9.0,3337.513033175359
408,Texas,P20003984,Stein; Jill,24657,25268418.0,36.0,7993851,222051.41666666666,0.0,24657.0,210364.5,0.0,24657.0,842.0,9493.884798099762,2.0,5669.230403800477,9471.387440758293,2.0,5714.225118483413
409,Texas,P20004685,Goode; Virgil,1287,25268418.0,36.0,7993851,222051.41666666666,0.0,1287.0,210364.5,0.0,1287.0,842.0,9493.884798099762,0.0,1287.0,9471.387440758293,0.0,1287.0
410,Texas,P20004263,Anderson; Rocky,426,25268418.0,36.0,7993851,222051.41666666666,0.0,426.0,210364.5,0.0,426.0,842.0,9493.884798099762,0.0,426.0,9471.387440758293,0.0,426.0
411,Texas,P20005260,Hoefling; Tom,374,25268418.0,36.0,7993851,222051.41666666666,0.0,374.0,210364.5,0.0,374.0,842.0,9493.884798099762,0.0,374.0,9471.387440758293,0.0,374.0
412,Texas,P20004479,Ayers; Avery,209,25268418.0,36.0,7993851,222051.41666666666,0.0,209.0,210364.5,0.0,209.0,842.0,9493.884798099762,0.0,209.0,9471.387440758293,0.0,209.0
413,Texas,P20003968,Alexander; Stewart,162,25268418.0,36.0,7993851,222051.41666666666,0.0,162.0,210364.5,0.0,162.0,842.0,9493.884798099762,0.0,162.0,9471.387440758293,0.0,162.0
414,Texas,n/a,Hill; Thaddaus,102,25268418.0,36.0,7993851,222051.41666666666,0.0,102.0,210364.5,0.0,102.0,842.0,9493.884798099762,0.0,102.0,9471.387440758293,0.0,102.0
415,Texas,P20002697,Barnett; Andre N.,87,25268418.0,36.0,7993851,222051.41666666666,0.0,87.0,210364.5,0.0,87.0,842.0,9493.884798099762,0.0,87.0,9471.387440758293,0.0,87.0
416,Utah,P80003353,Romney; Mitt,740600,2770765.0,4.0,1017440,254360.0,2.0,231880.0,169573.33333333334,4.0,62306.66666666663,92.0,11059.130434782608,66.0,10697.391304347868,10823.829787234043,68.0,4579.5744680850985
417,Utah,P80003338,Obama; Barack,251813,2770765.0,4.0,1017440,254360.0,0.0,251813.0,169573.33333333334,1.0,82239.66666666666,92.0,11059.130434782608,22.0,8512.130434782623,10823.829787234043,23.0,2864.9148936170186
418,Utah,P20002671,Johnson; Gary,12572,2770765.0,4.0,1017440,254360.0,0.0,12572.0,169573.33333333334,0.0,12572.0,92.0,11059.130434782608,1.0,1512.869565217392,10823.829787234043,1.0,1748.1702127659573
419,Utah,P20004263,"""Anderson; Ross C. """"Rocky""""""",5335,2770765.0,4.0,1017440,254360.0,0.0,5335.0,169573.33333333334,0.0,5335.0,92.0,11059.130434782608,0.0,5335.0,10823.829787234043,0.0,5335.0
420,Utah,P20003984,Stein; Jill,3817,2770765.0,4.0,1017440,254360.0,0.0,3817.0,169573.33333333334,0.0,3817.0,92.0,11059.130434782608,0.0,3817.0,10823.829787234043,0.0,3817.0
421,Utah,P20004685,Goode; Virgil,2871,2770765.0,4.0,1017440,254360.0,0.0,2871.0,169573.33333333334,0.0,2871.0,92.0,11059.130434782608,0.0,2871.0,10823.829787234043,0.0,2871.0
422,Utah,P80005572,La Riva; Gloria,393,2770765.0,4.0,1017440,254360.0,0.0,393.0,169573.33333333334,0.0,393.0,92.0,11059.130434782608,0.0,393.0,10823.829787234043,0.0,393.0
423,Utah,P20002804,Barr; Roseanne,18,2770765.0,4.0,1017440,254360.0,0.0,18.0,169573.33333333334,0.0,18.0,92.0,11059.130434782608,0.0,18.0,10823.829787234043,0.0,18.0
424,Utah,P20003208,Reed; Jill,6,2770765.0,4.0,1017440,254360.0,0.0,6.0,169573.33333333334,0.0,6.0,92.0,11059.130434782608,0.0,6.0,10823.829787234043,0.0,6.0
425,Utah,P20002697,Barnett; Andre,5,2770765.0,4.0,1017440,254360.0,0.0,5.0,169573.33333333334,0.0,5.0,92.0,11059.130434782608,0.0,5.0,10823.829787234043,0.0,5.0
426,Utah,P20005245,Christensen; Will,5,2770765.0,4.0,1017440,254360.0,0.0,5.0,169573.33333333334,0.0,5.0,92.0,11059.130434782608,0.0,5.0,10823.829787234043,0.0,5.0
427,Utah,n/a,Myers; Justin,2,2770765.0,4.0,1017440,254360.0,0.0,2.0,169573.33333333334,0.0,2.0,92.0,11059.130434782608,0.0,2.0,10823.829787234043,0.0,2.0
428,Utah,P20004651,Durham; Stephen,1,2770765.0,4.0,1017440,254360.0,0.0,1.0,169573.33333333334,0.0,1.0,92.0,11059.130434782608,0.0,1.0,10823.829787234043,0.0,1.0
429,Utah,P20002903,Hykes; Darrell,1,2770765.0,4.0,1017440,254360.0,0.0,1.0,169573.33333333334,0.0,1.0,92.0,11059.130434782608,0.0,1.0,10823.829787234043,0.0,1.0
430,Utah,P20004172,Morstad; Dean,1,2770765.0,4.0,1017440,254360.0,0.0,1.0,169573.33333333334,0.0,1.0,92.0,11059.130434782608,0.0,1.0,10823.829787234043,0.0,1.0
431,Vermont,P80003338,Obama; Barack,199239,630337.0,1.0,299290,299290.0,0.0,199239.0,99763.33333333333,1.0,99475.66666666667,21.0,14251.904761904761,13.0,13964.2380952381,13012.608695652174,15.0,4049.86956521739
432,Vermont,P80003353,Romney; Mitt,92698,630337.0,1.0,299290,299290.0,0.0,92698.0,99763.33333333333,0.0,92698.0,21.0,14251.904761904761,6.0,7186.571428571431,13012.608695652174,7.0,1609.739130434782
433,Vermont,P20002671,Johnson; Gary,3487,630337.0,1.0,299290,299290.0,0.0,3487.0,99763.33333333333,0.0,3487.0,21.0,14251.904761904761,0.0,3487.0,13012.608695652174,0.0,3487.0
434,Vermont,P20004263,"""Anderson; Ross C. """"Rocky""""""",1128,630337.0,1.0,299290,299290.0,0.0,1128.0,99763.33333333333,0.0,1128.0,21.0,14251.904761904761,0.0,1128.0,13012.608695652174,0.0,1128.0
435,Vermont,P80000748,Paul; Ron,717,630337.0,1.0,299290,299290.0,0.0,717.0,99763.33333333333,0.0,717.0,21.0,14251.904761904761,0.0,717.0,13012.608695652174,0.0,717.0
436,Vermont,n/a,Scattered,710,630337.0,1.0,299290,299290.0,0.0,710.0,99763.33333333333,0.0,710.0,21.0,14251.904761904761,0.0,710.0,13012.608695652174,0.0,710.0
437,Vermont,P20004636,Lindsay; Peta,695,630337.0,1.0,299290,299290.0,0.0,695.0,99763.33333333333,0.0,695.0,21.0,14251.904761904761,0.0,695.0,13012.608695652174,0.0,695.0
438,Vermont,P20003984,Stein; Jill,594,630337.0,1.0,299290,299290.0,0.0,594.0,99763.33333333333,0.0,594.0,21.0,14251.904761904761,0.0,594.0,13012.608695652174,0.0,594.0
439,Vermont,P20004685,Goode; Virgil,13,630337.0,1.0,299290,299290.0,0.0,13.0,99763.33333333333,0.0,13.0,21.0,14251.904761904761,0.0,13.0,13012.608695652174,0.0,13.0
440,Vermont,P20002804,Barr; Roseanne,9,630337.0,1.0,299290,299290.0,0.0,9.0,99763.33333333333,0.0,9.0,21.0,14251.904761904761,0.0,9.0,13012.608695652174,0.0,9.0
441,Virginia,P80003338,Obama; Barack,1971820,8037736.0,11.0,3854489,350408.0909090909,5.0,219779.5454545456,296499.1538461539,6.0,192825.07692307676,267.0,14436.288389513109,136.0,8484.779026217177,14328.955390334573,137.0,8753.111524163476
442,Virginia,P80003353,Romney; Mitt,1822522,8037736.0,11.0,3854489,350408.0909090909,5.0,70481.54545454559,296499.1538461539,6.0,43527.07692307676,267.0,14436.288389513109,126.0,3549.6629213482665,14328.955390334573,127.0,2744.665427509208
443,Virginia,P20002671,Johnson; Gary,31216,8037736.0,11.0,3854489,350408.0909090909,0.0,31216.0,296499.1538461539,0.0,31216.0,267.0,14436.288389513109,2.0,2343.423220973782,14328.955390334573,2.0,2558.0892193308537
444,Virginia,P20004685,Goode; Virgil,13058,8037736.0,11.0,3854489,350408.0909090909,0.0,13058.0,296499.1538461539,0.0,13058.0,267.0,14436.288389513109,0.0,13058.0,14328.955390334573,0.0,13058.0
445,Virginia,P20003984,Stein; Jill,8627,8037736.0,11.0,3854489,350408.0909090909,0.0,8627.0,296499.1538461539,0.0,8627.0,267.0,14436.288389513109,0.0,8627.0,14328.955390334573,0.0,8627.0
446,Virginia,n/a,Scattered,7151,8037736.0,11.0,3854489,350408.0909090909,0.0,7151.0,296499.1538461539,0.0,7151.0,267.0,14436.288389513109,0.0,7151.0,14328.955390334573,0.0,7151.0
